ds_cargo;cd_municipio;nm_municipio;nm_regiao;nr_turno;sg_uf;nr_zona;qt_secoes_agregadas;qt_aptos_tot;qt_comparecimento;qt_votos_nom_validos;qt_votos_brancos;qt_total_vt_leg_validos;qt_total_votos_anulados;qt_votos_validos;qt_votos;qt_total_votos_nulos
Presidente;24376;IGUARACY;NORDESTE;2;PE;66;5;8844;7092;6683;56;0;0;6683;7092;353
Presidente;24392;INAJÁ;NORDESTE;2;PE;63;1;14262;11040;10523;88;0;0;10523;11040;429
Presidente;24414;INGAZEIRA;NORDESTE;2;PE;50;4;4062;3440;3260;39;0;0;3260;3440;141
Presidente;24430;IPOJUCA;NORDESTE;2;PE;16;3;80630;67170;63006;782;0;0;63006;67170;3382
Presidente;24457;IPUBI;NORDESTE;2;PE;133;0;22605;17146;15987;194;0;0;15987;17146;965
Presidente;24473;ITACURUBA;NORDESTE;2;PE;73;0;4318;3391;3241;19;0;0;3241;3391;131
Presidente;24490;ITAÍBA;NORDESTE;2;PE;143;6;19627;14899;13828;148;0;0;13828;14899;923
Presidente;24511;ILHA DE ITAMARACÁ;NORDESTE;2;PE;131;0;17527;14234;13419;151;0;0;13419;14234;664
Presidente;24538;ITAPETIM;NORDESTE;2;PE;99;0;12403;9550;8994;100;0;0;8994;9550;456
Presidente;24554;ITAQUITINGA;NORDESTE;2;PE;125;2;14004;10770;10037;113;0;0;10037;10770;620
Presidente;24570;JABOATÃO DOS GUARARAPES;NORDESTE;2;PE;11;1;115004;94404;87397;1331;0;0;87397;94404;5676
Presidente;24570;JABOATÃO DOS GUARARAPES;NORDESTE;2;PE;101;1;116370;93835;88667;1237;0;0;88667;93835;3931
Presidente;24570;JABOATÃO DOS GUARARAPES;NORDESTE;2;PE;118;7;124969;103982;97249;1348;0;0;97249;103982;5385
Presidente;24570;JABOATÃO DOS GUARARAPES;NORDESTE;2;PE;147;4;122639;99535;92651;1467;0;0;92651;99535;5417
Presidente;24597;JATAÚBA;NORDESTE;2;PE;54;2;14795;11564;10868;120;0;0;10868;11564;576
Presidente;24619;JOÃO ALFREDO;NORDESTE;2;PE;88;2;25308;19222;17928;265;0;0;17928;19222;1029
Presidente;24635;JOAQUIM NABUCO;NORDESTE;2;PE;38;0;13552;10918;10038;165;0;0;10038;10918;715
Presidente;24651;JUPI;NORDESTE;2;PE;92;4;12303;10214;9499;173;0;0;9499;10214;542
Presidente;24678;JUREMA;NORDESTE;2;PE;94;0;12097;9205;8571;108;0;0;8571;9205;526
Presidente;24694;LAGOA DE ITAENGA;NORDESTE;2;PE;135;2;18582;15048;13964;221;0;0;13964;15048;863
Presidente;24716;LAGOA DO OURO;NORDESTE;2;PE;59;0;11098;8566;7957;71;0;0;7957;8566;538
Presidente;24732;LAGOA DOS GATOS;NORDESTE;2;PE;86;2;12218;9123;8572;89;0;0;8572;9123;462
Presidente;24759;LAJEDO;NORDESTE;2;PE;94;4;29991;25124;23519;361;0;0;23519;25124;1244
Presidente;24775;LIMOEIRO;NORDESTE;2;PE;24;20;44544;37644;35324;466;0;0;35324;37644;1854
Presidente;24791;MACAPARANA;NORDESTE;2;PE;90;3;19852;15317;14216;183;0;0;14216;15317;918
Presidente;24813;MACHADOS;NORDESTE;2;PE;88;2;10652;8721;8117;135;0;0;8117;8721;469
Presidente;24830;MARAIAL;NORDESTE;2;PE;43;4;9408;6070;5679;67;0;0;5679;6070;324
Presidente;24856;MIRANDIBA;NORDESTE;2;PE;69;0;11604;9038;8460;83;0;0;8460;9038;495
Presidente;24872;MORENO;NORDESTE;2;PE;14;3;48006;40565;37424;738;0;0;37424;40565;2403
Presidente;24899;NAZARÉ DA MATA;NORDESTE;2;PE;23;7;25385;21614;20168;343;0;0;20168;21614;1103
Presidente;24910;OLINDA;NORDESTE;2;PE;10;25;97746;85311;81040;1035;0;0;81040;85311;3236
Presidente;24910;OLINDA;NORDESTE;2;PE;100;6;99524;87568;81517;1181;0;0;81517;87568;4870
Presidente;24910;OLINDA;NORDESTE;2;PE;117;3;100770;88865;83691;1029;0;0;83691;88865;4145
Presidente;24937;OROBÓ;NORDESTE;2;PE;33;4;20661;14681;13620;206;0;0;13620;14681;855
Presidente;24953;OROCÓ;NORDESTE;2;PE;77;1;12532;9572;9011;106;0;0;9011;9572;455
Presidente;24970;OURICURI;NORDESTE;2;PE;82;0;50668;37940;35487;373;0;0;35487;37940;2080
Presidente;24996;PALMARES;NORDESTE;2;PE;37;5;40459;32029;30232;440;0;0;30232;32029;1357
Presidente;25011;PALMEIRINA;NORDESTE;2;PE;59;1;6640;4548;4181;70;0;0;4181;4548;297
Presidente;25038;PANELAS;NORDESTE;2;PE;47;2;22003;15522;14423;145;0;0;14423;15522;954
Presidente;25054;PARANATAMA;NORDESTE;2;PE;92;5;10813;8835;8234;100;0;0;8234;8835;501
Presidente;25070;PARNAMIRIM;NORDESTE;2;PE;78;1;18056;14291;13769;88;0;0;13769;14291;434
Presidente;25097;PASSIRA;NORDESTE;2;PE;91;1;25588;20905;19531;256;0;0;19531;20905;1118
Presidente;25119;PAUDALHO;NORDESTE;2;PE;17;1;46023;37605;34951;573;0;0;34951;37605;2081
Presidente;25135;PAULISTA;NORDESTE;2;PE;12;1;72338;63535;59977;801;0;0;59977;63535;2757
Presidente;25135;PAULISTA;NORDESTE;2;PE;114;17;82117;71132;67118;867;0;0;67118;71132;3147
Presidente;25135;PAULISTA;NORDESTE;2;PE;146;2;73833;63049;59731;769;0;0;59731;63049;2549
Presidente;25151;PEDRA;NORDESTE;2;PE;58;2;19525;14801;13846;180;0;0;13846;14801;775
Presidente;25178;PESQUEIRA;NORDESTE;2;PE;55;7;50729;38607;35721;447;0;0;35721;38607;2439
Presidente;25194;PETROLÂNDIA;NORDESTE;2;PE;70;2;25323;19398;18458;199;0;0;18458;19398;741
Presidente;25216;PETROLINA;NORDESTE;2;PE;83;3;76293;64783;60850;900;0;0;60850;64783;3033
Presidente;25216;PETROLINA;NORDESTE;2;PE;144;0;75733;63645;60242;882;0;0;60242;63645;2521
Presidente;25216;PETROLINA;NORDESTE;2;PE;145;7;79019;65838;61661;842;0;0;61661;65838;3335
Presidente;25232;POÇÃO;NORDESTE;2;PE;55;0;10133;7930;7366;100;0;0;7366;7930;464
Presidente;25259;POMBOS;NORDESTE;2;PE;102;14;19127;16949;15830;255;0;0;15830;16949;864
Presidente;25275;PRIMAVERA;NORDESTE;2;PE;31;0;11428;8780;8203;129;0;0;8203;8780;448
Presidente;25291;QUIPAPÁ;NORDESTE;2;PE;47;2;17873;11578;10788;147;0;0;10788;11578;643
Presidente;25313;RECIFE;NORDESTE;2;PE;1;1;114359;96847;91819;1237;0;0;91819;96847;3791
Presidente;25313;RECIFE;NORDESTE;2;PE;2;1;108076;93662;88364;1155;0;0;88364;93662;4143
Presidente;25313;RECIFE;NORDESTE;2;PE;3;6;113147;97690;91509;1185;0;0;91509;97690;4996
Presidente;25313;RECIFE;NORDESTE;2;PE;4;26;108209;93078;87452;1132;0;0;87452;93078;4494
Presidente;25313;RECIFE;NORDESTE;2;PE;5;7;113903;99957;94123;1285;0;0;94123;99957;4549
Presidente;25313;RECIFE;NORDESTE;2;PE;6;2;107941;94269;88220;1247;0;0;88220;94269;4802
Presidente;25313;RECIFE;NORDESTE;2;PE;7;1;109917;95911;90738;1221;0;0;90738;95911;3952
Presidente;25313;RECIFE;NORDESTE;2;PE;8;1;107947;94585;89841;1338;0;0;89841;94585;3406
Presidente;25313;RECIFE;NORDESTE;2;PE;9;2;111974;97627;90722;1368;0;0;90722;97627;5537
Presidente;25313;RECIFE;NORDESTE;2;PE;149;4;111763;95033;89671;1320;0;0;89671;95033;4042
Presidente;25313;RECIFE;NORDESTE;2;PE;150;19;109177;95390;89548;1166;0;0;89548;95390;4676
Presidente;25330;RIACHO DAS ALMAS;NORDESTE;2;PE;41;2;19634;17529;16297;266;0;0;16297;17529;966
Presidente;25356;RIBEIRÃO;NORDESTE;2;PE;28;7;28192;22401;21045;293;0;0;21045;22401;1063
Presidente;25372;RIO FORMOSO;NORDESTE;2;PE;26;8;16333;12861;12024;194;0;0;12024;12861;643
Presidente;25399;SAIRÉ;NORDESTE;2;PE;132;8;11011;9594;8875;153;0;0;8875;9594;566
Presidente;25410;SALGADINHO;NORDESTE;2;PE;88;0;7357;5437;5092;56;0;0;5092;5437;289
Presidente;25437;SALGUEIRO;NORDESTE;2;PE;75;5;41817;34273;32578;394;0;0;32578;34273;1301
Presidente;25453;SALOÁ;NORDESTE;2;PE;136;6;13494;9405;8802;85;0;0;8802;9405;518
Presidente;25470;SANHARÓ;NORDESTE;2;PE;45;0;16014;13021;12245;128;0;0;12245;13021;648
Presidente;25496;SANTA CRUZ DO CAPIBARIBE;NORDESTE;2;PE;109;2;61800;54049;51094;762;0;0;51094;54049;2193
Presidente;25518;SANTA MARIA DA BOA VISTA;NORDESTE;2;PE;81;1;31017;24056;22714;254;0;0;22714;24056;1088
Presidente;25534;SANTA MARIA DO CAMBUCÁ;NORDESTE;2;PE;46;0;11173;9178;8551;134;0;0;8551;9178;493
Presidente;25550;SANTA TEREZINHA;NORDESTE;2;PE;99;2;7988;6411;6012;73;0;0;6012;6411;326
Presidente;25577;SÃO BENEDITO DO SUL;NORDESTE;2;PE;47;0;8829;5869;5387;77;0;0;5387;5869;405
Presidente;25593;SÃO BENTO DO UNA;NORDESTE;2;PE;52;4;36547;27973;26280;326;0;0;26280;27973;1367
Presidente;25615;SÃO CAITANO;NORDESTE;2;PE;44;7;30182;25520;23729;365;0;0;23729;25520;1426
Presidente;25631;SÃO JOÃO;NORDESTE;2;PE;116;0;18861;14524;13578;160;0;0;13578;14524;786
Presidente;25658;SÃO JOAQUIM DO MONTE;NORDESTE;2;PE;132;7;17327;14178;13059;198;0;0;13059;14178;921
Presidente;25674;SÃO JOSÉ DA COROA GRANDE;NORDESTE;2;PE;42;0;16160;11983;11238;158;0;0;11238;11983;587
Presidente;25690;SÃO JOSÉ DO BELMONTE;NORDESTE;2;PE;74;4;26468;20574;19304;200;0;0;19304;20574;1070
Presidente;25712;SÃO JOSÉ DO EGITO;NORDESTE;2;PE;68;6;23072;18763;17690;210;0;0;17690;18763;863
Presidente;25739;SÃO LOURENÇO DA MATA;NORDESTE;2;PE;13;20;77580;68279;63800;914;0;0;63800;68279;3565
Presidente;25755;SÃO VICENTE FÉRRER;NORDESTE;2;PE;90;0;14155;11373;10639;118;0;0;10639;11373;616
Presidente;25771;SERRA TALHADA;NORDESTE;2;PE;71;1;60118;49370;46459;444;0;0;46459;49370;2467
Presidente;25798;SERRITA;NORDESTE;2;PE;76;0;16123;12153;11422;93;0;0;11422;12153;638
Presidente;25810;SERTÂNIA;NORDESTE;2;PE;62;16;26089;19100;18034;174;0;0;18034;19100;892
Presidente;25836;SIRINHAÉM;NORDESTE;2;PE;26;1;28375;22588;21112;291;0;0;21112;22588;1185
Presidente;25852;MOREILÂNDIA;NORDESTE;2;PE;79;1;9645;7678;7266;77;0;0;7266;7678;335
Presidente;25879;SOLIDÃO;NORDESTE;2;PE;98;3;5562;4437;4244;36;0;0;4244;4437;157
Presidente;25895;SURUBIM;NORDESTE;2;PE;34;8;46008;38922;36568;611;0;0;36568;38922;1743
Presidente;25917;TABIRA;NORDESTE;2;PE;50;10;20490;16729;15956;143;0;0;15956;16729;630
Presidente;25933;TACAIMBÓ;NORDESTE;2;PE;44;3;10331;8443;7795;139;0;0;7795;8443;509
Presidente;25950;TACARATU;NORDESTE;2;PE;89;6;17196;13532;12803;115;0;0;12803;13532;614
Presidente;25976;ITAMBÉ;NORDESTE;2;PE;27;4;23843;19560;18331;244;0;0;18331;19560;985
Presidente;25992;TAQUARITINGA DO NORTE;NORDESTE;2;PE;51;8;20663;17616;16719;203;0;0;16719;17616;694
Presidente;26018;TEREZINHA;NORDESTE;2;PE;61;3;6639;5102;4756;60;0;0;4756;5102;286
Presidente;26034;TERRA NOVA;NORDESTE;2;PE;78;7;8198;6893;6631;59;0;0;6631;6893;203
Presidente;26050;TIMBAÚBA;NORDESTE;2;PE;36;7;42386;34297;32058;463;0;0;32058;34297;1776
Presidente;26077;TORITAMA;NORDESTE;2;PE;112;0;32434;27547;26317;371;0;0;26317;27547;859
Presidente;26093;TRACUNHAÉM;NORDESTE;2;PE;23;2;11144;9546;8917;140;0;0;8917;9546;489
Presidente;26115;TRINDADE;NORDESTE;2;PE;133;0;22931;17553;16486;211;0;0;16486;17553;856
Presidente;26131;TRIUNFO;NORDESTE;2;PE;67;3;11449;9513;8950;83;0;0;8950;9513;480
Presidente;26158;TUPANATINGA;NORDESTE;2;PE;143;2;18348;12626;11656;135;0;0;11656;12626;835
Presidente;26174;TUPARETAMA;NORDESTE;2;PE;68;8;8064;6552;6288;53;0;0;6288;6552;211
Presidente;26190;VENTUROSA;NORDESTE;2;PE;120;0;14456;11479;10805;111;0;0;10805;11479;563
Presidente;26212;VERDEJANTE;NORDESTE;2;PE;75;1;7836;6329;5971;57;0;0;5971;6329;301
Presidente;26239;VERTENTES;NORDESTE;2;PE;46;4;16517;13506;12625;195;0;0;12625;13506;686
Presidente;26255;VICÊNCIA;NORDESTE;2;PE;90;9;22096;17550;16250;235;0;0;16250;17550;1065
Presidente;26271;VITÓRIA DE SANTO ANTÃO;NORDESTE;2;PE;18;36;78218;68504;64239;916;0;0;64239;68504;3349
Presidente;26271;VITÓRIA DE SANTO ANTÃO;NORDESTE;2;PE;102;0;20990;18143;16964;244;0;0;16964;18143;935
Presidente;26298;CAMARAGIBE;NORDESTE;2;PE;127;0;69578;61068;57034;842;0;0;57034;61068;3192
Presidente;26298;CAMARAGIBE;NORDESTE;2;PE;138;6;51062;45003;42116;577;0;0;42116;45003;2310
Presidente;26310;ABREU E LIMA;NORDESTE;2;PE;119;0;84033;69586;65420;900;0;0;65420;69586;3266
Presidente;26336;ITAPISSUMA;NORDESTE;2;PE;131;0;18968;16411;15276;225;0;0;15276;16411;910
Presidente;27006;PARIPUEIRA;NORDESTE;2;AL;17;0;11062;8502;7929;113;0;0;7929;8502;460
Presidente;27014;ÁGUA BRANCA;NORDESTE;2;AL;39;0;15931;11110;10404;77;0;0;10404;11110;629
Presidente;27022;PARICONHA;NORDESTE;2;AL;39;1;9064;6701;6333;42;0;0;6333;6701;326
Presidente;27030;ANADIA;NORDESTE;2;AL;48;0;12660;8866;8185;110;0;0;8185;8866;571
Presidente;27049;ESTRELA DE ALAGOAS;NORDESTE;2;AL;46;0;12001;8295;7575;84;0;0;7575;8295;636
Presidente;27057;ARAPIRACA;NORDESTE;2;AL;22;6;96878;78849;73661;1128;0;0;73661;78849;4060
Presidente;27057;ARAPIRACA;NORDESTE;2;AL;55;16;54098;44849;42022;598;0;0;42022;44849;2229
Presidente;27065;JEQUIÁ DA PRAIA;NORDESTE;2;AL;18;2;7941;6046;5686;56;0;0;5686;6046;304
Presidente;27073;ATALAIA;NORDESTE;2;AL;6;0;31336;22622;20884;326;0;0;20884;22622;1412
Presidente;27081;CAMPESTRE;NORDESTE;2;AL;53;0;5660;4061;3784;49;0;0;3784;4061;228
Presidente;27090;BARRA DE SANTO ANTÔNIO;NORDESTE;2;AL;17;1;12528;9385;8741;112;0;0;8741;9385;532
Presidente;27111;BARRA DE SÃO MIGUEL;NORDESTE;2;AL;26;1;7322;5917;5570;61;0;0;5570;5917;286
Presidente;27138;BATALHA;NORDESTE;2;AL;29;0;13059;9984;9375;103;0;0;9375;9984;506
Presidente;27154;BELÉM;NORDESTE;2;AL;28;2;4978;3539;3292;45;0;0;3292;3539;202
Presidente;27170;BELO MONTE;NORDESTE;2;AL;29;0;6025;4443;4170;49;0;0;4170;4443;224
Presidente;27197;BOCA DA MATA;NORDESTE;2;AL;48;0;19576;14067;13083;194;0;0;13083;14067;790
Presidente;27219;BRANQUINHA;NORDESTE;2;AL;9;0;9105;6134;5612;86;0;0;5612;6134;436
Presidente;27235;CACIMBINHAS;NORDESTE;2;AL;46;0;8447;6017;5587;49;0;0;5587;6017;381
Presidente;27251;CAJUEIRO;NORDESTE;2;AL;5;0;14547;10192;9407;131;0;0;9407;10192;654
Presidente;27278;CAMPO ALEGRE;NORDESTE;2;AL;47;0;25818;18694;17498;193;0;0;17498;18694;1003
Presidente;27294;CAMPO GRANDE;NORDESTE;2;AL;20;0;8938;6665;6245;76;0;0;6245;6665;344
Presidente;27316;CANAPI;NORDESTE;2;AL;27;0;13628;9452;8838;92;0;0;8838;9452;522
Presidente;27332;CAPELA;NORDESTE;2;AL;6;0;12931;9415;8751;118;0;0;8751;9415;546
Presidente;27359;CARNEIROS;NORDESTE;2;AL;19;0;6957;5071;4698;48;0;0;4698;5071;325
Presidente;27375;CHÃ PRETA;NORDESTE;2;AL;28;0;6089;4394;4089;36;0;0;4089;4394;269
Presidente;27391;COITÉ DO NÓIA;NORDESTE;2;AL;45;0;8898;6885;6411;80;0;0;6411;6885;394
Presidente;27413;COLÔNIA LEOPOLDINA;NORDESTE;2;AL;16;0;14848;10349;9652;106;0;0;9652;10349;591
Presidente;27430;COQUEIRO SECO;NORDESTE;2;AL;8;0;5013;4023;3716;66;0;0;3716;4023;241
Presidente;27456;CORURIPE;NORDESTE;2;AL;7;0;40155;29558;27172;442;0;0;27172;29558;1944
Presidente;27472;DELMIRO GOUVEIA;NORDESTE;2;AL;40;16;39011;29291;27738;229;0;0;27738;29291;1324
Presidente;27499;DOIS RIACHOS;NORDESTE;2;AL;46;0;9301;6583;6165;60;0;0;6165;6583;358
Presidente;27510;FEIRA GRANDE;NORDESTE;2;AL;49;1;17899;14279;13313;182;0;0;13313;14279;784
Presidente;27537;FELIZ DESERTO;NORDESTE;2;AL;7;0;3523;2481;2287;29;0;0;2287;2481;165
Presidente;27553;FLEXEIRAS;NORDESTE;2;AL;53;0;8674;6156;5636;73;0;0;5636;6156;447
Presidente;27570;GIRAU DO PONCIANO;NORDESTE;2;AL;44;0;27383;20637;19255;214;0;0;19255;20637;1168
Presidente;27596;IBATEGUARA;NORDESTE;2;AL;16;0;11370;8335;7677;110;0;0;7677;8335;548
Presidente;27618;IGACI;NORDESTE;2;AL;45;3;20099;14457;13464;139;0;0;13464;14457;854
Presidente;27634;IGREJA NOVA;NORDESTE;2;AL;37;0;17551;13390;12538;184;0;0;12538;13390;668
Presidente;27650;INHAPI;NORDESTE;2;AL;39;0;13273;9360;8615;129;0;0;8615;9360;616
Presidente;27677;JACARÉ DOS HOMENS;NORDESTE;2;AL;29;0;4908;3643;3439;38;0;0;3439;3643;166
Presidente;27693;JACUÍPE;NORDESTE;2;AL;14;0;5680;4053;3772;53;0;0;3772;4053;228
Presidente;27715;JAPARATINGA;NORDESTE;2;AL;14;0;7166;5417;5066;76;0;0;5066;5417;275
Presidente;27731;JARAMATAIA;NORDESTE;2;AL;44;0;4979;3819;3562;33;0;0;3562;3819;224
Presidente;27758;JOAQUIM GOMES;NORDESTE;2;AL;53;0;14317;10295;9506;122;0;0;9506;10295;667
Presidente;27774;JUNDIÁ;NORDESTE;2;AL;14;0;4470;2976;2766;36;0;0;2766;2976;174
Presidente;27790;JUNQUEIRO;NORDESTE;2;AL;34;14;19809;14726;13730;228;0;0;13730;14726;768
Presidente;27812;LAGOA DA CANOA;NORDESTE;2;AL;44;0;15094;12078;11278;149;0;0;11278;12078;651
Presidente;27839;LIMOEIRO DE ANADIA;NORDESTE;2;AL;47;1;19048;14783;13819;164;0;0;13819;14783;800
Presidente;27855;MACEIÓ;NORDESTE;2;AL;1;44;109689;91941;86550;1295;0;0;86550;91941;4096
Presidente;27855;MACEIÓ;NORDESTE;2;AL;2;5;163252;134717;126654;1876;0;0;126654;134717;6187
Presidente;27855;MACEIÓ;NORDESTE;2;AL;3;16;118922;97038;89677;1396;0;0;89677;97038;5965
Presidente;27855;MACEIÓ;NORDESTE;2;AL;33;1;97039;78676;72990;1304;0;0;72990;78676;4382
Presidente;27855;MACEIÓ;NORDESTE;2;AL;54;0;140228;110422;102565;1717;0;0;102565;110422;6140
Presidente;27871;MAJOR ISIDORO;NORDESTE;2;AL;31;2;15242;11242;10467;128;0;0;10467;11242;647
Presidente;27898;MARAGOGI;NORDESTE;2;AL;14;3;22512;17459;16375;232;0;0;16375;17459;852
Presidente;27910;MARAVILHA;NORDESTE;2;AL;50;0;8130;5834;5448;72;0;0;5448;5834;314
Presidente;27936;MARECHAL DEODORO;NORDESTE;2;AL;26;0;40919;31959;29827;383;0;0;29827;31959;1749
Presidente;27952;MARIBONDO;NORDESTE;2;AL;48;0;10331;7762;7195;95;0;0;7195;7762;472
Presidente;27979;MAR VERMELHO;NORDESTE;2;AL;5;0;3536;2785;2623;18;0;0;2623;2785;144
Presidente;27995;MATA GRANDE;NORDESTE;2;AL;27;2;17707;12081;11227;129;0;0;11227;12081;725
Presidente;28010;MATRIZ DE CAMARAGIBE;NORDESTE;2;AL;12;0;18494;13376;12418;199;0;0;12418;13376;759
Presidente;28037;MESSIAS;NORDESTE;2;AL;9;1;13597;10175;9478;142;0;0;9478;10175;555
Presidente;28053;MINADOR DO NEGRÃO;NORDESTE;2;AL;46;0;4904;3658;3369;34;0;0;3369;3658;255
Presidente;28070;MONTEIRÓPOLIS;NORDESTE;2;AL;29;0;5973;4275;3986;56;0;0;3986;4275;233
Presidente;28096;MURICI;NORDESTE;2;AL;9;0;20069;14365;13029;250;0;0;13029;14365;1086
Presidente;28118;NOVO LINO;NORDESTE;2;AL;53;0;9852;6559;6132;79;0;0;6132;6559;348
Presidente;28134;OLHO D'ÁGUA DAS FLORES;NORDESTE;2;AL;11;0;16000;11877;11138;114;0;0;11138;11877;625
Presidente;28150;OLHO D'ÁGUA DO CASADO;NORDESTE;2;AL;40;0;7445;5512;5150;37;0;0;5150;5512;325
Presidente;28177;OLHO D'ÁGUA GRANDE;NORDESTE;2;AL;37;0;4825;3392;3194;39;0;0;3194;3392;159
Presidente;28193;OLIVENÇA;NORDESTE;2;AL;19;3;9626;7222;6749;60;0;0;6749;7222;413
Presidente;28215;OURO BRANCO;NORDESTE;2;AL;50;0;9231;7220;6809;70;0;0;6809;7220;341
Presidente;28231;PALESTINA;NORDESTE;2;AL;11;0;4736;3188;3012;35;0;0;3012;3188;141
Presidente;28258;PALMEIRA DOS ÍNDIOS;NORDESTE;2;AL;10;0;52597;40138;37337;483;0;0;37337;40138;2318
Presidente;28274;PÃO DE AÇÚCAR;NORDESTE;2;AL;11;8;18731;13383;12622;159;0;0;12622;13383;602
Presidente;28290;PASSO DE CAMARAGIBE;NORDESTE;2;AL;12;0;11914;8935;8404;122;0;0;8404;8935;409
Presidente;28312;PAULO JACINTO;NORDESTE;2;AL;28;0;6252;4657;4306;59;0;0;4306;4657;292
Presidente;28339;PENEDO;NORDESTE;2;AL;13;2;42055;30868;29067;400;0;0;29067;30868;1401
Presidente;28355;PIAÇABUÇU;NORDESTE;2;AL;13;0;13554;9682;9144;113;0;0;9144;9682;425
Presidente;28371;PILAR;NORDESTE;2;AL;8;1;27254;21277;19765;313;0;0;19765;21277;1199
Presidente;28398;PINDOBA;NORDESTE;2;AL;5;0;2674;2012;1855;16;0;0;1855;2012;141
Presidente;28410;PIRANHAS;NORDESTE;2;AL;40;4;18871;14002;13124;100;0;0;13124;14002;778
Presidente;28436;POÇO DAS TRINCHEIRAS;NORDESTE;2;AL;50;0;10466;7845;7329;87;0;0;7329;7845;429
Presidente;28452;PORTO CALVO;NORDESTE;2;AL;14;3;20910;14885;13893;207;0;0;13893;14885;785
Presidente;28479;PORTO DE PEDRAS;NORDESTE;2;AL;12;0;7050;5249;4962;53;0;0;4962;5249;234
Presidente;28495;PORTO REAL DO COLÉGIO;NORDESTE;2;AL;37;1;16131;12262;11616;147;0;0;11616;12262;499
Presidente;28517;QUEBRANGULO;NORDESTE;2;AL;28;0;10028;7332;6906;60;0;0;6906;7332;366
Presidente;28533;RIO LARGO;NORDESTE;2;AL;15;7;62222;49558;46210;839;0;0;46210;49558;2509
Presidente;28550;ROTEIRO;NORDESTE;2;AL;18;1;5569;4051;3712;65;0;0;3712;4051;274
Presidente;28576;SANTA LUZIA DO NORTE;NORDESTE;2;AL;8;1;6090;4949;4612;69;0;0;4612;4949;268
Presidente;28592;SANTANA DO IPANEMA;NORDESTE;2;AL;19;0;32037;24799;23084;284;0;0;23084;24799;1431
Presidente;28614;SANTANA DO MUNDAÚ;NORDESTE;2;AL;21;0;8996;6743;6281;76;0;0;6281;6743;386
Presidente;28630;SÃO BRÁS;NORDESTE;2;AL;37;3;6674;4876;4689;64;0;0;4689;4876;123
Presidente;28657;SÃO JOSÉ DA LAJE;NORDESTE;2;AL;16;0;17350;12741;11855;152;0;0;11855;12741;734
Presidente;28673;SÃO JOSÉ DA TAPERA;NORDESTE;2;AL;51;1;21621;15472;14152;227;0;0;14152;15472;1093
Presidente;28690;SÃO LUÍS DO QUITUNDE;NORDESTE;2;AL;17;1;23464;16695;15558;239;0;0;15558;16695;898
Presidente;28711;SÃO MIGUEL DOS CAMPOS;NORDESTE;2;AL;18;0;42474;32542;30373;388;0;0;30373;32542;1781
Presidente;28738;SÃO MIGUEL DOS MILAGRES;NORDESTE;2;AL;12;0;7365;5421;5095;72;0;0;5095;5421;254
Presidente;28754;SÃO SEBASTIÃO;NORDESTE;2;AL;49;0;25939;19531;18313;257;0;0;18313;19531;961
Presidente;28770;SATUBA;NORDESTE;2;AL;8;0;12489;10210;9619;125;0;0;9619;10210;466
Presidente;28797;TANQUE D'ARCA;NORDESTE;2;AL;48;0;5492;3915;3662;40;0;0;3662;3915;213
Presidente;28819;TAQUARANA;NORDESTE;2;AL;45;0;14156;10731;9929;144;0;0;9929;10731;658
Presidente;28835;TRAIPU;NORDESTE;2;AL;20;8;18304;13235;12305;139;0;0;12305;13235;791
Presidente;28851;UNIÃO DOS PALMARES;NORDESTE;2;AL;21;4;46244;34080;31819;399;0;0;31819;34080;1862
Presidente;28878;VIÇOSA;NORDESTE;2;AL;5;0;20273;15232;14197;198;0;0;14197;15232;837
Presidente;28894;CRAÍBAS;NORDESTE;2;AL;31;0;19310;15701;14556;202;0;0;14556;15701;943
Presidente;28916;SENADOR RUI PALMEIRA;NORDESTE;2;AL;51;0;9296;6778;6283;67;0;0;6283;6778;428
Presidente;28932;TEOTÔNIO VILELA;NORDESTE;2;AL;34;8;30655;21622;19966;333;0;0;19966;21622;1323
Presidente;29173;KATMANDU;EXTERIOR;2;ZZ;1;0;33;15;15;0;0;0;15;15;0
Presidente;29254;ABIDJÃ;EXTERIOR;2;ZZ;1;0;77;43;41;2;0;0;41;43;0
Presidente;29262;ABU DHABI;EXTERIOR;2;ZZ;1;4;2251;1050;997;26;0;0;997;1050;27
Presidente;29270;ACCRA;EXTERIOR;2;ZZ;1;0;53;18;18;0;0;0;18;18;0
Presidente;29289;AMÃ;EXTERIOR;2;ZZ;1;2;1036;586;532;33;0;0;532;586;21
Presidente;29297;ANCARA;EXTERIOR;2;ZZ;1;0;58;28;28;0;0;0;28;28;0
Presidente;29300;ARGEL;EXTERIOR;2;ZZ;1;0;24;0;0;0;0;0;0;0;0
Presidente;29319;ARTIGAS;EXTERIOR;2;ZZ;1;1;686;428;417;6;0;0;417;428;5
Presidente;29327;ASSUNÇÃO;EXTERIOR;2;ZZ;1;5;2245;1289;1237;32;0;0;1237;1289;20
Presidente;29335;ATENAS;EXTERIOR;2;ZZ;1;1;1066;458;435;15;0;0;435;458;8
Presidente;29343;BANGKOK;EXTERIOR;2;ZZ;1;2;220;103;97;3;0;0;97;103;3
Presidente;29351;BARCELONA;EXTERIOR;2;ZZ;1;14;10885;4465;4299;75;0;0;4299;4465;91
Presidente;29360;BEIRUTE;EXTERIOR;2;ZZ;1;9;6340;2825;2690;76;0;0;2690;2825;59
